D0,date,value
K1,2009-04-01,1
K1,2009-05-01,0.8
K1,2009-06-01,0.9
K1,2009-07-01,0.9
K1,2009-08-01,0.7
K1,2009-09-01,0.7
K1,2009-10-01,0.5
K1,2009-11-01,0.5
K1,2009-12-01,0.4
K1,2010-01-01,0.4
K1,2010-02-01,0.4
K1,2010-03-01,0.3
K1,2010-04-01,0.4
K1,2010-05-01,0.2
K1,2010-06-01,0.1
K1,2010-07-01,0
K1,2010-08-01,0.1
K1,2010-09-01,-0.1
K1,2010-10-01,0
K1,2010-11-01,0.1
K1,2010-12-01,0.1
K1,2011-01-01,0.1
K1,2011-02-01,0.2
K1,2011-03-01,0.3
K1,2011-04-01,0.1
K1,2011-05-01,0.2
K1,2011-06-01,0.3
K1,2011-07-01,0.3
K1,2011-08-01,0.3
K1,2011-09-01,0
K1,2011-10-01,-0.2
K1,2011-11-01,-0.6
K1,2011-12-01,-0.6
K1,2012-01-01,-0.5
K1,2012-02-01,-0.7
K1,2012-03-01,-0.6
K1,2012-04-01,-0.6
K1,2012-05-01,-0.7
K1,2012-06-01,-0.7
K1,2012-07-01,-0.8
K1,2012-08-01,-0.9
K1,2012-09-01,-0.7
K1,2012-10-01,-0.5
K1,2012-11-01,-0.4
K1,2012-12-01,-0.5
K1,2013-01-01,-0.4
K1,2013-02-01,-0.4
K1,2013-03-01,-0.5
K1,2013-04-01,-0.5
K1,2013-05-01,-0.3
K1,2013-06-01,-0.3
K1,2013-07-01,-0.1
K1,2013-08-01,0.1
K1,2013-09-01,0.2
K1,2013-10-01,0.1
K1,2013-11-01,0.3
K1,2013-12-01,0.1
K1,2014-01-01,0
K1,2014-02-01,0.1
K1,2014-03-01,0.2
K1,2014-04-01,0.2
K1,2014-05-01,0.2
K1,2014-06-01,0.1
K1,2014-07-01,0.1
K1,2014-08-01,0
K1,2014-09-01,0
K1,2014-10-01,0.1
K1,2014-11-01,0.2
K1,2014-12-01,0.4
K1,2015-01-01,0.4
K1,2015-02-01,0.2
K1,2015-03-01,-0.1
K1,2015-04-01,-0.3
K1,2015-05-01,-0.3
K1,2015-06-01,-0.2
K1,2015-07-01,-0.4
K1,2015-08-01,-0.5
K1,2015-09-01,-0.6
K1,2015-10-01,-0.7
K1,2015-11-01,-0.8
K1,2015-12-01,-0.9
K1,2016-01-01,-0.9
K1,2016-02-01,-0.7
K1,2016-03-01,-0.7
K1,2016-04-01,-0.4
K1,2016-05-01,-0.5
K1,2016-06-01,-0.7
K1,2016-07-01,-0.5
K1,2016-08-01,-0.3
K1,2016-09-01,-0.4
K1,2016-10-01,-0.4
K1,2016-11-01,-0.3
K1,2016-12-01,-0.3
K1,2017-01-01,-0.2
K1,2017-02-01,-0.2
K1,2017-03-01,-0.2
K1,2017-04-01,-0.1
K1,2017-05-01,0
K1,2017-06-01,-0.1
K1,2017-07-01,0.1
K1,2017-08-01,0.1
K1,2017-09-01,0.2
K1,2017-10-01,0.2
K1,2017-11-01,0.2
K1,2017-12-01,0.3
K1,2018-01-01,0.1
K1,2018-02-01,0
K1,2018-03-01,0.2
K1,2018-04-01,0.2
K1,2018-05-01,0.1
K1,2018-06-01,0.2
K1,2018-07-01,0.2
K1,2018-08-01,0.3
K1,2018-09-01,0.3
K1,2018-10-01,0.4
K1,2018-11-01,0.4
K1,2018-12-01,0.4
K1,2019-01-01,0.5
K1,2019-02-01,0.5
K1,2019-03-01,0.5
K1,2019-04-01,0.5
K1,2019-05-01,0.6
K1,2019-06-01,0.6
K1,2019-07-01,0.5
K1,2019-08-01,0.4
K1,2019-09-01,0.4
K1,2019-10-01,0.2
K1,2019-11-01,0.3
K1,2019-12-01,0.4
K1,2020-01-01,0.2
K1,2020-02-01,0.2
K1,2020-03-01,0.3
K1,2020-04-01,0.1
K1,2020-05-01,0
K1,2020-06-01,0.1
K1,2020-07-01,0.1
K1,2020-08-01,0.1
K1,2020-09-01,0
K1,2020-10-01,0.2
K1,2020-11-01,0.1
K1,2020-12-01,0
K1,2021-01-01,0.2
K1,2021-02-01,0.2
K1,2021-03-01,0
K1,2021-04-01,0.2
K1,2021-05-01,0.3
K1,2021-06-01,0.3
K1,2021-07-01,0.3
K1,2021-08-01,0.5
K1,2021-09-01,0.5
K1,2021-10-01,0.6
K1,2021-11-01,0.6
K1,2021-12-01,0.7
K1,2022-01-01,0.7
K1,2022-02-01,1.1
K1,2022-03-01,1.3
K1,2022-04-01,1.3
K1,2022-05-01,1.6
K1,2022-06-01,1.6
K1,2022-07-01,1.6
K1,2022-08-01,1.9
K1,2022-09-01,1.9
K1,2022-10-01,1.8
K1,2022-11-01,1.9
K1,2022-12-01,1.8
K1,2023-01-01,2
K1,2023-02-01,1.9
K1,2023-03-01,1.8
K1,2023-04-01,1.7
K1,2023-05-01,1.5
K1,2023-06-01,1.5
K1,2023-07-01,1.4
K1,2023-08-01,1.3
K1,2023-09-01,1.2
K1,2023-10-01,1.4
K1,2023-11-01,1.3
K1,2023-12-01,1.4
K1,2024-01-01,1.2
K1,2024-02-01,1.1
K1,2024-03-01,1
K1,2024-04-01,1.2
K1,2024-05-01,1.1
K1,2024-06-01,1
K1,2024-07-01,1
K1,2024-08-01,1.1
K1,2024-09-01,1
K1,2024-10-01,0.9
K1,2024-11-01,0.9
K1,2024-12-01,0.7
K1,2025-01-01,0.8
K1,2025-02-01,0.8
K1,2025-03-01,1
K1,2025-04-01,0.8
K1,2025-05-01,0.7
K1,2025-06-01,0.8
K1,2025-07-01,0.8
K1,2025-08-01,0.6
K1,2025-09-01,0.6
K1,2025-10-01,0.5
K1,2025-11-01,0.4
K1,2025-12-01,0.5
K1,2026-01-01,0.5
K1,2026-02-01,0.4
K1,2026-03-01,0.4
K1,2026-04-01,0.3
K1,2026-05-01,0.3
K1,2026-06-01,0.3
K1,2026-07-01,0.3
K2,2001-05-01,1.7
K2,2001-06-01,1.7
K2,2001-07-01,1.7
K2,2001-08-01,1.7
K2,2001-09-01,1.8
K2,2001-10-01,1.8
K2,2001-11-01,1.4
K2,2001-12-01,1.5
K2,2002-01-01,1.5
K2,2002-02-01,1.3
K2,2002-03-01,1.3
K2,2002-04-01,1.3
K2,2002-05-01,1.2
K2,2002-06-01,1
K2,2002-07-01,1
K2,2002-08-01,0.9
K2,2002-09-01,0.9
K2,2002-10-01,0.9
K2,2002-11-01,0.7
K2,2002-12-01,0.7
K2,2003-01-01,0.6
K2,2003-02-01,0.6
K2,2003-03-01,0.6
K2,2003-04-01,0.5
K2,2003-05-01,0.5
K2,2003-06-01,0.5
K2,2003-07-01,0.3
K2,2003-08-01,0.5
K2,2003-09-01,0.4
K2,2003-10-01,0.4
K2,2003-11-01,0.5
K2,2003-12-01,0.6
K2,2004-01-01,0.5
K2,2004-02-01,0.5
K2,2004-03-01,0.6
K2,2004-04-01,0.6
K2,2004-05-01,0.6
K2,2004-06-01,0.6
K2,2004-07-01,0.6
K2,2004-08-01,0.7
K2,2004-09-01,0.7
K2,2004-10-01,0.8
K2,2004-11-01,1
K2,2004-12-01,1
K2,2005-01-01,0.9
K2,2005-02-01,0.8
K2,2005-03-01,0.7
K2,2005-04-01,0.7
K2,2005-05-01,0.6
K2,2005-06-01,0.2
K2,2005-07-01,0.3
K2,2005-08-01,0
K2,2005-09-01,0
K2,2005-10-01,-0.1
K2,2005-11-01,-0.2
K2,2005-12-01,-0.2
K2,2006-01-01,-0.2
K2,2006-02-01,0
K2,2006-03-01,0
K2,2006-04-01,0
K2,2006-05-01,0
K2,2006-06-01,0.4
K2,2006-07-01,0.5
K2,2006-08-01,0.5
K2,2006-09-01,0.5
K2,2006-10-01,0.6
K2,2006-11-01,0.6
K2,2006-12-01,0.6
K2,2007-01-01,0.7
K2,2007-02-01,0.7
K2,2007-03-01,0.7
K2,2007-04-01,0.7
K2,2007-05-01,0.8
K2,2007-06-01,0.8
K2,2007-07-01,0.8
K2,2007-08-01,0.7
K2,2007-09-01,0.7
K2,2007-10-01,0.8
K2,2007-11-01,0.8
K2,2007-12-01,1
K2,2008-01-01,1
K2,2008-02-01,1
K2,2008-03-01,1.1
K2,2008-04-01,1.2
K2,2008-05-01,1.3
K2,2008-06-01,1.4
K2,2008-07-01,1.4
K2,2008-08-01,1.6
K2,2008-09-01,1.9
K2,2008-10-01,1.8
K2,2008-11-01,1.7
K2,2008-12-01,1.7
K2,2009-01-01,1.4
K2,2009-02-01,1.3
K2,2009-03-01,1.3
K2,2009-04-01,1.3
K2,2009-05-01,0.9
K2,2009-06-01,1.1
K2,2009-07-01,1
K2,2009-08-01,0.6
K2,2009-09-01,0.6
K2,2009-10-01,0.5
K2,2009-11-01,0.4
K2,2009-12-01,0.3
K2,2010-01-01,0.3
K2,2010-02-01,0.2
K2,2010-03-01,0.2
K2,2010-04-01,0.3
K2,2010-05-01,0.3
K2,2010-06-01,0
K2,2010-07-01,0
K2,2010-08-01,0.1
K2,2010-09-01,-0.1
K2,2010-10-01,0
K2,2010-11-01,0.2
K2,2010-12-01,0.1
K2,2011-01-01,0
K2,2011-02-01,0.2
K2,2011-03-01,0.3
K2,2011-04-01,0.1
K2,2011-05-01,0
K2,2011-06-01,0.1
K2,2011-07-01,0.1
K2,2011-08-01,0.1
K2,2011-09-01,-0.2
K2,2011-10-01,-0.5
K2,2011-11-01,-1
K2,2011-12-01,-0.9
K2,2012-01-01,-0.8
K2,2012-02-01,-1
K2,2012-03-01,-0.9
K2,2012-04-01,-0.8
K2,2012-05-01,-0.9
K2,2012-06-01,-1
K2,2012-07-01,-1
K2,2012-08-01,-1.2
K2,2012-09-01,-1
K2,2012-10-01,-0.7
K2,2012-11-01,-0.5
K2,2012-12-01,-0.6
K2,2013-01-01,-0.5
K2,2013-02-01,-0.5
K2,2013-03-01,-0.7
K2,2013-04-01,-0.6
K2,2013-05-01,-0.4
K2,2013-06-01,-0.3
K2,2013-07-01,-0.1
K2,2013-08-01,0.1
K2,2013-09-01,0.2
K2,2013-10-01,0.1
K2,2013-11-01,0.3
K2,2013-12-01,0.4
K2,2014-01-01,0.3
K2,2014-02-01,0.4
K2,2014-03-01,0.6
K2,2014-04-01,0.6
K2,2014-05-01,0.5
K2,2014-06-01,0.5
K2,2014-07-01,0.4
K2,2014-08-01,0.5
K2,2014-09-01,0.4
K2,2014-10-01,0.5
K2,2014-11-01,0.5
K2,2014-12-01,0.6
K2,2015-01-01,0.5
K2,2015-02-01,0.2
K2,2015-03-01,-0.1
K2,2015-04-01,-0.4
K2,2015-05-01,-0.4
K2,2015-06-01,-0.3
K2,2015-07-01,-0.5
K2,2015-08-01,-0.7
K2,2015-09-01,-0.8
K2,2015-10-01,-0.9
K2,2015-11-01,-1
K2,2015-12-01,-1.1
K2,2016-01-01,-1.1
K2,2016-02-01,-0.9
K2,2016-03-01,-0.9
K2,2016-04-01,-0.5
K2,2016-05-01,-0.6
K2,2016-06-01,-0.8
K2,2016-07-01,-0.6
K2,2016-08-01,-0.3
K2,2016-09-01,-0.4
K2,2016-10-01,-0.3
K2,2016-11-01,-0.2
K2,2016-12-01,-0.3
K2,2017-01-01,-0.2
K2,2017-02-01,-0.2
K2,2017-03-01,-0.2
K2,2017-04-01,-0.1
K2,2017-05-01,0
K2,2017-06-01,0
K2,2017-07-01,0.2
K2,2017-08-01,0.1
K2,2017-09-01,0.2
K2,2017-10-01,0.2
K2,2017-11-01,0.3
K2,2017-12-01,0.4
K2,2018-01-01,0.2
K2,2018-02-01,0.2
K2,2018-03-01,0.4
K2,2018-04-01,0.4
K2,2018-05-01,0.4
K2,2018-06-01,0.5
K2,2018-07-01,0.5
K2,2018-08-01,0.6
K2,2018-09-01,0.7
K2,2018-10-01,0.7
K2,2018-11-01,0.7
K2,2018-12-01,0.7
K2,2019-01-01,0.8
K2,2019-02-01,0.8
K2,2019-03-01,0.8
K2,2019-04-01,0.8
K2,2019-05-01,0.9
K2,2019-06-01,1
K2,2019-07-01,0.7
K2,2019-08-01,0.7
K2,2019-09-01,0.7
K2,2019-10-01,0.5
K2,2019-11-01,0.5
K2,2019-12-01,0.6
K2,2020-01-01,0.5
K2,2020-02-01,0.4
K2,2020-03-01,0.5
K2,2020-04-01,0.4
K2,2020-05-01,0.2
K2,2020-06-01,0.3
K2,2020-07-01,0.3
K2,2020-08-01,0.2
K2,2020-09-01,0.2
K2,2020-10-01,0.4
K2,2020-11-01,0.2
K2,2020-12-01,0.1
K2,2021-01-01,0.4
K2,2021-02-01,0.3
K2,2021-03-01,0.1
K2,2021-04-01,0.3
K2,2021-05-01,0.5
K2,2021-06-01,0.5
K2,2021-07-01,0.5
K2,2021-08-01,0.7
K2,2021-09-01,0.7
K2,2021-10-01,0.8
K2,2021-11-01,0.9
K2,2021-12-01,1
K2,2022-01-01,1
K2,2022-02-01,1.5
K2,2022-03-01,1.8
K2,2022-04-01,1.8
K2,2022-05-01,2.2
K2,2022-06-01,2.3
K2,2022-07-01,2.3
K2,2022-08-01,2.5
K2,2022-09-01,2.5
K2,2022-10-01,2.4
K2,2022-11-01,2.5
K2,2022-12-01,2.5
K2,2023-01-01,2.7
K2,2023-02-01,2.6
K2,2023-03-01,2.3
K2,2023-04-01,2.2
K2,2023-05-01,2
K2,2023-06-01,1.9
K2,2023-07-01,1.9
K2,2023-08-01,1.7
K2,2023-09-01,1.7
K2,2023-10-01,1.9
K2,2023-11-01,1.8
K2,2023-12-01,1.8
K2,2024-01-01,1.6
K2,2024-02-01,1.5
K2,2024-03-01,1.3
K2,2024-04-01,1.5
K2,2024-05-01,1.4
K2,2024-06-01,1.3
K2,2024-07-01,1.4
K2,2024-08-01,1.4
K2,2024-09-01,1.4
K2,2024-10-01,1.2
K2,2024-11-01,1.2
K2,2024-12-01,1.1
K2,2025-01-01,1.1
K2,2025-02-01,1.2
K2,2025-03-01,1.3
K2,2025-04-01,1.1
K2,2025-05-01,1
K2,2025-06-01,1.1
K2,2025-07-01,1
K2,2025-08-01,0.7
K2,2025-09-01,0.7
K2,2025-10-01,0.6
K2,2025-11-01,0.5
K2,2025-12-01,0.6
K2,2026-01-01,0.6
K2,2026-02-01,0.5
K2,2026-03-01,0.5
K2,2026-04-01,0.4
K2,2026-05-01,0.4
K2,2026-06-01,0.5
K2,2026-07-01,0.5
KGM,1983-12-01,2.73273
KGM,1984-01-01,2.698473
KGM,1984-02-01,2.753674
KGM,1984-03-01,2.780353
KGM,1984-04-01,2.751368
KGM,1984-05-01,2.47553
KGM,1984-06-01,2.409341
KGM,1984-07-01,2.271779
KGM,1984-08-01,2.33089
KGM,1984-09-01,2.46416
KGM,1984-10-01,2.633103
KGM,1984-11-01,2.628792
KGM,1984-12-01,2.645654
KGM,1985-01-01,2.705433
KGM,1985-02-01,2.957207
KGM,1985-03-01,3.182977
KGM,1985-04-01,3.194287
KGM,1985-05-01,3.605055
KGM,1985-06-01,3.51256
KGM,1985-07-01,3.581571
KGM,1985-08-01,3.486792
KGM,1985-09-01,3.554663
KGM,1985-10-01,3.389094
KGM,1985-11-01,3.564302
KGM,1985-12-01,3.613653
KGM,1986-01-01,3.395591
KGM,1986-02-01,3.185388
KGM,1986-03-01,3.103703
KGM,1986-04-01,3.126064
KGM,1986-05-01,2.943655
KGM,1986-06-01,2.967539
KGM,1986-07-01,2.999101
KGM,1986-08-01,3.033122
KGM,1986-09-01,2.913058
KGM,1986-10-01,2.933206
KGM,1986-11-01,2.731864
KGM,1986-12-01,2.694122
KGM,1987-01-01,2.660459
KGM,1987-02-01,2.581332
KGM,1987-03-01,2.526447
KGM,1987-04-01,2.483747
KGM,1987-05-01,2.153318
KGM,1987-06-01,2.094154
KGM,1987-07-01,2.087531
KGM,1987-08-01,2.144193
KGM,1987-09-01,1.992819
KGM,1987-10-01,2.211196
KGM,1987-11-01,2.250617
KGM,1987-12-01,2.115861
KGM,1988-01-01,2.039975
KGM,1988-02-01,2.170514
KGM,1988-03-01,2.173592
KGM,1988-04-01,2.203037
KGM,1988-05-01,2.511499
KGM,1988-06-01,2.494978
KGM,1988-07-01,2.518649
KGM,1988-08-01,2.4885
KGM,1988-09-01,2.454323
KGM,1988-10-01,2.326941
KGM,1988-11-01,2.293249
KGM,1988-12-01,2.307315
KGM,1989-01-01,2.43574
KGM,1989-02-01,2.45607
KGM,1989-03-01,2.515257
KGM,1989-04-01,2.594877
KGM,1989-05-01,2.78432
KGM,1989-06-01,2.841261
KGM,1989-07-01,2.858403
KGM,1989-08-01,2.946985
KGM,1989-09-01,3.146358
KGM,1989-10-01,3.137276
KGM,1989-11-01,4.450149
KGM,1989-12-01,4.546457
KGM,1990-01-01,4.909159
KGM,1990-02-01,5.050152
KGM,1990-03-01,5.18161
KGM,1990-04-01,4.936649
KGM,1990-05-01,5.607998
KGM,1990-06-01,5.631381
KGM,1990-07-01,5.910973
KGM,1990-08-01,6.246325
KGM,1990-09-01,6.318768
KGM,1990-10-01,6.3080870000000004
KGM,1990-11-01,6.442861
KGM,1990-12-01,6.141831
KGM,1991-01-01,6.016425
KGM,1991-02-01,6.149814
KGM,1991-03-01,6.099893
KGM,1991-04-01,6.444739
KGM,1991-05-01,7.041686
KGM,1991-06-01,7.126788
KGM,1991-07-01,7.188
KGM,1991-08-01,6.88173
KGM,1991-09-01,6.832425
KGM,1991-10-01,6.80587
KGM,1991-11-01,6.194732
KGM,1991-12-01,6.020513
KGM,1992-01-01,5.821487
KGM,1992-02-01,5.705597
KGM,1992-03-01,5.629747
KGM,1992-04-01,5.586082
KGM,1992-05-01,4.746745
KGM,1992-06-01,4.727173
KGM,1992-07-01,4.596772
KGM,1992-08-01,4.4699
KGM,1992-09-01,4.415894
KGM,1992-10-01,4.356308
KGM,1992-11-01,4.20094
KGM,1992-12-01,4.212462
KGM,1993-01-01,4.047054
KGM,1993-02-01,3.83825
KGM,1993-03-01,3.953686
KGM,1993-04-01,3.878582
KGM,1993-05-01,3.603097
KGM,1993-06-01,3.383153
KGM,1993-07-01,3.386915
KGM,1993-08-01,3.483868
KGM,1993-09-01,3.335054
KGM,1993-10-01,3.315711
KGM,1993-11-01,1.907846
KGM,1993-12-01,1.88991
KGM,1994-01-01,1.770483
KGM,1994-02-01,2.087572
KGM,1994-03-01,1.90995
KGM,1994-04-01,1.765771
KGM,1994-05-01,0.392085
KGM,1994-06-01,0.482092
KGM,1994-07-01,0.454186
KGM,1994-08-01,0.390809
KGM,1994-09-01,0.393076
KGM,1994-10-01,0.309586
KGM,1994-11-01,0.67195800000000006
KGM,1994-12-01,0.640433
KGM,1995-01-01,0.744893
KGM,1995-02-01,0.778248
KGM,1995-03-01,0.886586
KGM,1995-04-01,0.894072
KGM,1995-05-01,1.639921
KGM,1995-06-01,1.679015
KGM,1995-07-01,1.660875
KGM,1995-08-01,1.726426
KGM,1995-09-01,1.772094
KGM,1995-10-01,1.696839
KGM,1995-11-01,1.724749
KGM,1995-12-01,1.744926
KGM,1996-01-01,1.430401
KGM,1996-02-01,0.993097
KGM,1996-03-01,0.898476
KGM,1996-04-01,0.973722
KGM,1996-05-01,0.744622
KGM,1996-06-01,0.666087
KGM,1996-07-01,0.627648
KGM,1996-08-01,0.568577
KGM,1996-09-01,0.551865
KGM,1996-10-01,0.511812
KGM,1996-11-01,0.469273
KGM,1996-12-01,0.449479
KGM,1997-01-01,0.500228
KGM,1997-02-01,0.528557
KGM,1997-03-01,0.521727
KGM,1997-04-01,0.552248
KGM,1997-05-01,0.481198
KGM,1997-06-01,0.442337
KGM,1997-07-01,0.418304
KGM,1997-08-01,0.375912
KGM,1997-09-01,0.374894
KGM,1997-10-01,0.37903
KGM,1997-11-01,0.346154
KGM,1997-12-01,0.34484
KGM,1998-01-01,0.258321
KGM,1998-02-01,0.237142
KGM,1998-03-01,0.234837
KGM,1998-04-01,0.230865
KGM,1998-05-01,0.321708
KGM,1998-06-01,0.357986
KGM,1998-07-01,0.354204
KGM,1998-08-01,0.354548
KGM,1998-09-01,0.331159
KGM,1998-10-01,0.374327
KGM,1998-11-01,0.393957
KGM,1998-12-01,0.356391
KGM,1999-01-01,0.436112
KGM,1999-02-01,0.63036
KGM,1999-03-01,0.668909
KGM,1999-04-01,0.697643
KGM,1999-05-01,0.743041
KGM,1999-06-01,0.789438
KGM,1999-07-01,0.817491
KGM,1999-08-01,0.975211
KGM,1999-09-01,1.074229
KGM,1999-10-01,1.080638
KGM,1999-11-01,1.108032
KGM,1999-12-01,1.143438
KGM,2000-01-01,1.039908
KGM,2000-02-01,0.966604
KGM,2000-03-01,0.917642
KGM,2000-04-01,0.921364
KGM,2000-05-01,1.07509
KGM,2000-06-01,1.067321
KGM,2000-07-01,1.082322
KGM,2000-08-01,0.84159
KGM,2000-09-01,0.780241
KGM,2000-10-01,0.808773
KGM,2000-11-01,1.377705
KGM,2000-12-01,1.374322
KGM,2001-01-01,1.41961
KGM,2001-02-01,1.472423
KGM,2001-03-01,1.291766
KGM,2001-04-01,1.525892
KGM,2001-05-01,1.784158
KGM,2001-06-01,1.704203
KGM,2001-07-01,1.644841
KGM,2001-08-01,1.572617
KGM,2001-09-01,1.695459
KGM,2001-10-01,1.690017
KGM,2001-11-01,1.323022
KGM,2001-12-01,1.366042
KGM,2002-01-01,1.309197
KGM,2002-02-01,1.174863
KGM,2002-03-01,1.139281
KGM,2002-04-01,1.279174
KGM,2002-05-01,1.083259
KGM,2002-06-01,0.931385
KGM,2002-07-01,0.915369
KGM,2002-08-01,0.89083
KGM,2002-09-01,0.915413
KGM,2002-10-01,1.024868
KGM,2002-11-01,0.935096
KGM,2002-12-01,0.859451
KGM,2003-01-01,0.891827
KGM,2003-02-01,0.833461
KGM,2003-03-01,0.905295
KGM,2003-04-01,0.748237
KGM,2003-05-01,0.557192
KGM,2003-06-01,0.570623
KGM,2003-07-01,0.525392
KGM,2003-08-01,0.658328
KGM,2003-09-01,0.651236
KGM,2003-10-01,0.583573
KGM,2003-11-01,0.606972
KGM,2003-12-01,0.685605
KGM,2004-01-01,0.445905
KGM,2004-02-01,0.519975
KGM,2004-03-01,0.46259
KGM,2004-04-01,0.709948
KGM,2004-05-01,0.764131
KGM,2004-06-01,0.776188
KGM,2004-07-01,0.733179
KGM,2004-08-01,0.858629
KGM,2004-09-01,0.868791
KGM,2004-10-01,0.96639
KGM,2004-11-01,1.113641
KGM,2004-12-01,1.10112
KGM,2005-01-01,1.101798
KGM,2005-02-01,1.002057
KGM,2005-03-01,0.945786
KGM,2005-04-01,0.877946
KGM,2005-05-01,0.832595
KGM,2005-06-01,0.741458
KGM,2005-07-01,0.79838
KGM,2005-08-01,0.645856
KGM,2005-09-01,0.644053
KGM,2005-10-01,0.606755
KGM,2005-11-01,0.593182
KGM,2005-12-01,0.572702
KGM,2006-01-01,0.584983
KGM,2006-02-01,0.788227
KGM,2006-03-01,0.855541
KGM,2006-04-01,0.986996
KGM,2006-05-01,1.096993
KGM,2006-06-01,1.073683
KGM,2006-07-01,1.16908
KGM,2006-08-01,1.167861
KGM,2006-09-01,0.9883
KGM,2006-10-01,0.900233
KGM,2006-11-01,0.887705
KGM,2006-12-01,0.918422
KGM,2007-01-01,0.803769
KGM,2007-02-01,0.787344
KGM,2007-03-01,0.911686
KGM,2007-04-01,0.871443
KGM,2007-05-01,0.959453
KGM,2007-06-01,1.033042
KGM,2007-07-01,0.977218
KGM,2007-08-01,0.792779
KGM,2007-09-01,0.953751
KGM,2007-10-01,1.103936
KGM,2007-11-01,1.159037
KGM,2007-12-01,1.235965
KGM,2008-01-01,1.476056
KGM,2008-02-01,1.524933
KGM,2008-03-01,1.630216
KGM,2008-04-01,1.603731
KGM,2008-05-01,1.768049
KGM,2008-06-01,1.726981
KGM,2008-07-01,1.84448
KGM,2008-08-01,2.028893
KGM,2008-09-01,2.134799
KGM,2008-10-01,2.117997
KGM,2008-11-01,1.812925
KGM,2008-12-01,1.721747
KGM,2009-01-01,1.645496
KGM,2009-02-01,1.625508
KGM,2009-03-01,1.471171
KGM,2009-04-01,1.404683
KGM,2009-05-01,1.217828
KGM,2009-06-01,1.132025
KGM,2009-07-01,1.250399
KGM,2009-08-01,1.000043
KGM,2009-09-01,1.021047
KGM,2009-10-01,0.859609
KGM,2009-11-01,0.846174
KGM,2009-12-01,0.686373
KGM,2010-01-01,0.859075
KGM,2010-02-01,0.747989
KGM,2010-03-01,0.720013
KGM,2010-04-01,0.73469
KGM,2010-05-01,0.673782
KGM,2010-06-01,0.53907
KGM,2010-07-01,0.427563
KGM,2010-08-01,0.50578
KGM,2010-09-01,0.334032
KGM,2010-10-01,0.382666
KGM,2010-11-01,0.546489
KGM,2010-12-01,0.618756
KGM,2011-01-01,0.732899
KGM,2011-02-01,0.799726
KGM,2011-03-01,0.838907
KGM,2011-04-01,0.652407
KGM,2011-05-01,0.552142
KGM,2011-06-01,0.638362
KGM,2011-07-01,0.643205
KGM,2011-08-01,0.595067
KGM,2011-09-01,0.641277
KGM,2011-10-01,0.262817
KGM,2011-11-01,0.061892
KGM,2011-12-01,0.035097
KGM,2012-01-01,-0.010056
KGM,2012-02-01,-0.067714
KGM,2012-03-01,-0.102007
KGM,2012-04-01,-0.133444
KGM,2012-05-01,-0.118266
KGM,2012-06-01,-0.140772
KGM,2012-07-01,0.01679
